year,month,units,load,total_services,billed_services,circle_count,division_count,subdivision_count,charging_station_count,latitude,longitude,district_area_sqkm,quarter,year_index,month_of_year,is_first_month,is_last_month,stations_per_sqkm,units_per_station,load_per_station,services_per_station,billed_service_ratio,average_units_per_service,average_load_per_service,average_units_per_billed_service,previous_month_units,previous_month_load,rolling_average_3m,rolling_average_6m,rolling_average_12m,rolling_std_3m,rolling_std_6m,rolling_max_6m,rolling_min_6m,monthly_growth_rate,monthly_load_growth,cumulative_units,cumulative_load
2025,9,6509.0,564.054,14,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,3,4,9,0,0,0.0034931190096831903,929.8571428571429,80.57914285714286,2.0,1.0,464.92857142857144,40.28957142857143,464.92857142857144,2407.0,564.054,1688.0,1539.6666666666667,1053.5833333333333,623.9879806534739,441.3863009503879,2407.0,1214.0,170.41960947237226,0.0,21438.0,4169.162
2025,10,7995.0,564.054,14,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,4,4,10,0,0,0.0034931190096831903,1142.142857142857,80.57914285714286,2.0,1.0,571.0714285714286,40.28957142857143,571.0714285714286,6509.0,564.054,3428.3333333333335,2422.1666666666665,1556.4166666666667,2717.9480004836983,2043.9905495541475,6509.0,1288.0,22.829927792287602,0.0,27947.0,4733.216
2025,11,10703.0,631.054,15,14.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,4,4,11,0,0,0.0034931190096831903,1529.0,90.15057142857142,2.142857142857143,0.9333333333333333,713.5333333333333,42.07026666666666,764.5,7995.0,564.054,5637.0,3493.0,2203.1666666666665,2894.2570722035043,2977.907520390786,7995.0,1288.0,33.87116948092558,11.878295340517043,35942.0,5297.27
2025,12,9996.0,631.054,15,15.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,4,4,12,0,0,0.0034931190096831903,1428.0,90.15057142857142,2.142857142857143,1.0,666.4,42.07026666666666,666.4,10703.0,631.054,8402.333333333334,5045.166666666667,3065.25,2126.4640446838816,3935.6277474713816,10703.0,1288.0,-6.6056245912361025,0.0,46645.0,5928.3240000000005
2026,1,11985.0,751.054,16,16.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,1,5,1,0,0,0.0034931190096831903,1712.142857142857,107.29342857142856,2.2857142857142856,1.0,749.0625,46.940875,749.0625,9996.0,631.054,9564.666666666666,6496.5,3846.5833333333335,1404.582618906176,3878.197197152305,10703.0,1369.0,19.897959183673468,19.0158053035081,56641.0,6559.378000000001
2026,2,13867.0,871.054,17,16.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,1,5,2,0,0,0.0034931190096831903,1981.0,124.43628571428572,2.4285714285714284,0.9411764705882353,815.7058823529412,51.238470588235295,866.6875,11985.0,751.054,10894.666666666666,8265.833333333334,4788.166666666667,1008.2570770063226,3471.345584448005,11985.0,2407.0,15.702962035878182,15.977546221709758,68626.0,7310.432000000001
2026,3,14646.0,871.054,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,1,5,3,0,0,0.0034931190096831903,2092.285714285714,124.43628571428572,2.4285714285714284,1.0,861.5294117647059,51.238470588235295,861.5294117647059,13867.0,871.054,11949.333333333334,10175.833333333334,5857.75,1935.7464537829671,2661.1929968844156,13867.0,6509.0,5.617653421792745,0.0,82493.0,8181.486000000001
2026,4,18957.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,2,5,4,0,0,0.0034931190096831903,2708.1428571428573,131.57142857142858,2.4285714285714284,1.0,1115.1176470588234,54.1764705882353,1115.1176470588234,14646.0,871.054,13499.333333333334,11532.0,6977.083333333333,1368.0695645080812,2486.4165379115357,14646.0,7995.0,29.434657927079066,5.733972865057737,97139.0,9052.54
2026,5,25882.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,2,5,5,0,0,0.0034931190096831903,3697.4285714285716,131.57142857142858,2.4285714285714284,1.0,1522.4705882352941,54.1764705882353,1522.4705882352941,18957.0,921.0,15823.333333333334,13359.0,8426.0,2741.6437283741534,3271.2082782971784,18957.0,9996.0,36.530041673260534,0.0,116096.0,9973.54
2026,6,32916.0,921.0,17,17.0,1,3,7,7,18.380020055048146,79.24546417420055,2003.9397399846584,2,5,6,0,1,0.0034931190096831903,4702.285714285715,131.57142857142858,2.4285714285714284,1.0,1936.235294117647,54.1764705882353,1936.235294117647,25882.0,921.0,19828.333333333332,15888.833333333334,10467.0,5668.451317011846,5742.384014211053,25882.0,9996.0,27.177188779846997,0.0,141978.0,10894.54
2023,1,200.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,2,1,1,0,0.0010695127968781823,40.0,12.0,0.4,1.0,100.0,30.0,100.0,,,,,,,,,,,,,
2023,2,1154.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,2,2,0,0,0.0010695127968781823,230.8,12.0,0.4,1.0,577.0,30.0,577.0,200.0,60.0,200.0,200.0,200.0,,,,,477.0,0.0,200.0,60.0
2023,3,1096.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,2,3,0,0,0.0010695127968781823,219.2,12.0,0.4,1.0,548.0,30.0,548.0,1154.0,60.0,677.0,677.0,677.0,,,,,-5.025996533795494,0.0,1354.0,120.0
2023,4,1381.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,2,4,0,0,0.0010695127968781823,276.2,12.0,0.4,1.0,690.5,30.0,690.5,1096.0,60.0,816.6666666666666,816.6666666666666,816.6666666666666,534.8358003474837,,,,26.003649635036496,0.0,2450.0,180.0
2023,5,1769.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,2,5,0,0,0.0010695127968781823,353.8,12.0,0.4,1.0,884.5,30.0,884.5,1381.0,60.0,1210.3333333333333,957.75,957.75,150.6198304783716,,,,28.095582910934105,0.0,3831.0,240.0
2023,6,1801.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,2,6,0,0,0.0010695127968781823,360.2,12.0,0.4,1.0,900.5,30.0,900.5,1769.0,60.0,1415.3333333333333,1120.0,1120.0,337.8110911934856,,,,1.8089315997738835,0.0,5600.0,300.0
2023,7,1376.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,2,7,0,0,0.0010695127968781823,275.2,12.0,0.4,1.0,688.0,30.0,688.0,1801.0,60.0,1650.3333333333333,1233.5,1233.5,233.79763329284037,587.1833614808921,1801.0,200.0,-23.59800111049417,0.0,7401.0,360.0
2023,8,718.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,2,8,0,0,0.0010695127968781823,143.6,12.0,0.4,1.0,359.0,30.0,359.0,1376.0,60.0,1648.6666666666667,1429.5,1253.857142857143,236.6776992733652,298.5329127583758,1801.0,1096.0,-47.81976744186046,0.0,8777.0,420.0
2023,9,942.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,2,9,0,0,0.0010695127968781823,188.4,12.0,0.4,1.0,471.0,30.0,471.0,718.0,60.0,1298.3333333333333,1356.8333333333333,1186.875,545.6613724035572,410.9157659018046,1801.0,718.0,31.197771587743734,0.0,9495.0,480.0
2023,10,1445.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,2,10,0,0,0.0010695127968781823,289.0,12.0,0.4,1.0,722.5,30.0,722.5,942.0,60.0,1012.0,1331.1666666666667,1159.6666666666667,334.5384880697587,434.5937950162964,1801.0,718.0,53.397027600849256,0.0,10437.0,540.0
2023,11,2034.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,2,11,0,0,0.0010695127968781823,406.8,12.0,0.4,1.0,1017.0,30.0,1017.0,1445.0,60.0,1035.0,1341.8333333333333,1188.2,372.31572623245467,436.8411229115989,1801.0,718.0,40.761245674740486,0.0,11882.0,600.0
2023,12,1524.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,2,12,0,0,0.0010695127968781823,304.8,12.0,0.4,1.0,762.0,30.0,762.0,2034.0,60.0,1473.6666666666667,1386.0,1265.090909090909,546.5641163974575,497.8092003970999,2034.0,718.0,-25.073746312684367,0.0,13916.0,660.0
2024,1,1724.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,3,1,0,0,0.0010695127968781823,344.8,12.0,0.4,1.0,862.0,30.0,862.0,1524.0,60.0,1667.6666666666667,1339.8333333333333,1286.6666666666667,319.7035084782984,463.27115889796835,2034.0,718.0,13.123359580052494,0.0,15440.0,720.0
2024,2,1816.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,3,2,0,0,0.0010695127968781823,363.2,12.0,0.4,1.0,908.0,30.0,908.0,1724.0,60.0,1760.6666666666667,1397.8333333333333,1413.6666666666667,256.96951829610725,489.73315863505366,2034.0,718.0,5.336426914153132,0.0,17164.0,780.0
2024,3,1643.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,3,3,0,0,0.0010695127968781823,328.6,12.0,0.4,1.0,821.5,30.0,821.5,1816.0,60.0,1688.0,1580.8333333333333,1468.8333333333333,149.2916608521724,377.08058378371413,2034.0,942.0,-9.526431718061675,0.0,18980.0,840.0
2024,4,1947.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,3,4,0,0,0.0010695127968781823,389.4,12.0,0.4,1.0,973.5,30.0,973.5,1643.0,60.0,1727.6666666666667,1697.6666666666667,1514.4166666666667,86.55826554023251,212.0402477518518,2034.0,1445.0,18.502738892270237,0.0,20623.0,900.0
2024,5,2540.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,3,5,0,0,0.0010695127968781823,508.0,12.0,0.4,1.0,1270.0,30.0,1270.0,1947.0,60.0,1802.0,1781.3333333333333,1561.5833333333333,152.48278591368953,190.3319906549257,2034.0,1524.0,30.457113507960965,0.0,22570.0,960.0
2024,6,1886.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,2,3,6,0,0,0.0010695127968781823,377.2,12.0,0.4,1.0,943.0,30.0,943.0,2540.0,60.0,2043.3333333333333,1865.6666666666667,1625.8333333333333,456.19330697998345,360.6087445787564,2540.0,1524.0,-25.748031496062993,0.0,25110.0,1020.0
2024,7,2453.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,3,7,0,0,0.0010695127968781823,490.6,12.0,0.4,1.0,1226.5,30.0,1226.5,1886.0,60.0,2124.3333333333335,1926.0,1632.9166666666667,361.26767546146925,320.0093748626751,2540.0,1643.0,30.063626723223756,0.0,26996.0,1080.0
2024,8,1594.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,3,8,0,0,0.0010695127968781823,318.8,12.0,0.4,1.0,797.0,30.0,797.0,2453.0,60.0,2293.0,2047.5,1722.6666666666667,355.14644866589913,363.42303174124805,2540.0,1643.0,-35.018344883815736,0.0,29449.0,1140.0
2024,9,1601.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,3,3,9,0,0,0.0010695127968781823,320.2,12.0,0.4,1.0,800.5,30.0,800.5,1594.0,60.0,1977.6666666666667,2010.5,1795.6666666666667,436.77492296757777,401.05797585885284,2540.0,1594.0,0.43914680050188204,0.0,31043.0,1200.0
2024,10,1362.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,3,10,0,0,0.0010695127968781823,272.4,12.0,0.4,1.0,681.0,30.0,681.0,1601.0,60.0,1882.6666666666667,2003.5,1850.5833333333333,493.93555585049097,409.0421738647497,2540.0,1594.0,-14.928169893816365,0.0,32644.0,1260.0
2024,11,2218.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,3,11,0,0,0.0010695127968781823,443.6,12.0,0.4,1.0,1109.0,30.0,1109.0,1362.0,60.0,1519.0,1906.0,1843.6666666666667,136.0110289645666,487.41563372546847,2540.0,1362.0,62.84875183553598,0.0,34006.0,1320.0
2024,12,2467.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,4,3,12,0,0,0.0010695127968781823,493.4,12.0,0.4,1.0,1233.5,30.0,1233.5,2218.0,60.0,1727.0,1852.3333333333333,1859.0,441.6910685082959,416.16759444563513,2453.0,1362.0,11.226330027051398,0.0,36224.0,1380.0
2025,1,1699.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,4,1,0,0,0.0010695127968781823,339.8,12.0,0.4,1.0,849.5,30.0,849.5,2467.0,60.0,2015.6666666666667,1949.1666666666667,1937.5833333333333,579.6208530870275,487.1137102019063,2467.0,1362.0,-31.13092825293879,0.0,38691.0,1440.0
2025,2,2347.0,60.0,2,2.0,1,2,2,5,17.205979601504943,80.36515460950669,4675.025875889077,1,4,2,0,0,0.0010695127968781823,469.4,12.0,0.4,1.0,1173.5,30.0,1173.5,1699.0,60.0,2128.0,1823.5,1935.5,391.83032041943886,424.3539795972226,2467.0,1362.0,38.1400824014126,0.0,40390.0,1500.0
2025,3,2816.0,110.0,3,2.0,1,2,3,5,17.205979601504943,80.36515460950669,4675.025875889077,1,4,3,0,0,0.0010695127968781823,563.2,22.0,0.6,0.6666666666666666,938.6666666666666,36.666666666666664,1408.0,2347.0,60.0,2171.0,1949.0,1979.75,413.14404267761154,453.26857380586193,2467.0,1362.0,19.98295696634001,83.33333333333333,42737.0,1560.0
2025,4,2733.0,110.0,3,3.0,1,2,3,5,17.205979601504943,80.36515460950669,4675.025875889077,2,4,4,0,0,0.0010695127968781823,546.6,22.0,0.6,1.0,911.0,36.666666666666664,911.0,2816.0,110.0,2287.3333333333335,2151.5,2077.5,560.8853121034044,531.3773612038814,2816.0,1362.0,-2.9474431818181817,0.0,45553.0,1670.0
2025,5,4231.0,210.0,5,5.0,1,2,4,5,17.205979601504943,80.36515460950669,4675.025875889077,2,4,5,0,0,0.0010695127968781823,846.2,42.0,1.0,1.0,846.2,42.0,846.2,2733.0,110.0,2632.0,2380.0,2143.0,250.28184113115353,403.3281542367213,2816.0,1699.0,54.811562385656785,90.9090909090909,48286.0,1780.0
2025,6,4109.0,210.0,5,5.0,1,2,4,5,17.205979601504943,80.36515460950669,4675.025875889077,2,4,6,0,0,0.0010695127968781823,821.8,42.0,1.0,1.0,821.8,42.0,821.8,4231.0,210.0,3260.0,2715.5,2283.9166666666665,841.9340829304869,841.1852946883943,4231.0,1699.0,-2.8834790829591115,0.0,52517.0,1990.0
2025,7,3740.0,260.0,6,5.0,1,3,5,5,17.205979601504943,80.36515460950669,4675.025875889077,3,4,7,0,0,0.0010695127968781823,748.0,52.0,1.2,0.8333333333333334,623.3333333333334,43.333333333333336,748.0,4109.0,210.0,3691.0,2989.1666666666665,2469.1666666666665,831.8918198900624,996.8643672369215,4231.0,1699.0,-8.980287174495011,23.80952380952381,56626.0,2200.0
2025,8,3333.0,260.0,6,6.0,1,3,5,5,17.205979601504943,80.36515460950669,4675.025875889077,3,4,8,0,0,0.0010695127968781823,666.6,52.0,1.2,1.0,555.5,43.333333333333336,555.5,3740.0,260.0,4026.6666666666665,3329.3333333333335,2576.4166666666665,255.64493606041427,796.6973494788772,4231.0,2347.0,-10.882352941176471,0.0,60366.0,2460.0
2025,9,5178.0,260.0,6,6.0,1,3,5,5,17.205979601504943,80.36515460950669,4675.025875889077,3,4,9,0,0,0.0010695127968781823,1035.6,52.0,1.2,1.0,863.0,43.333333333333336,863.0,3333.0,260.0,3727.3333333333335,3493.6666666666665,2721.3333333333335,388.15503775338703,639.7867353006534,4231.0,2733.0,55.355535553555356,0.0,63699.0,2720.0
2025,10,7319.0,310.0,7,7.0,1,4,6,5,17.205979601504943,80.36515460950669,4675.025875889077,4,4,10,0,0,0.0010695127968781823,1463.8,62.0,1.4,1.0,1045.5714285714287,44.285714285714285,1045.5714285714287,5178.0,260.0,4083.6666666666665,3887.3333333333335,3019.4166666666665,969.3226157133307,836.0073364909356,5178.0,2733.0,41.34801081498648,19.23076923076923,68877.0,2980.0
2025,11,7420.0,310.0,7,7.0,1,4,6,5,17.205979601504943,80.36515460950669,4675.025875889077,4,4,11,0,0,0.0010695127968781823,1484.0,62.0,1.4,1.0,1060.0,44.285714285714285,1060.0,7319.0,310.0,5276.666666666667,4651.666666666667,3515.8333333333335,1994.8309034435308,1444.5178665100232,7319.0,3333.0,1.3799699412488045,0.0,76196.0,3290.0
2025,12,9111.0,490.0,9,7.0,1,4,6,5,17.205979601504943,80.36515460950669,4675.025875889077,4,4,12,0,0,0.0010695127968781823,1822.2,98.0,1.8,0.7777777777777778,1012.3333333333334,54.44444444444444,1301.5714285714287,7420.0,310.0,6639.0,5183.166666666667,3949.3333333333335,1266.2705082248417,1801.3836256241116,7420.0,3333.0,22.78975741239892,58.064516129032256,83616.0,3600.0
2026,1,24878.0,490.0,9,9.0,1,4,5,5,17.205979601504943,80.36515460950669,4675.025875889077,1,5,1,0,0,0.0010695127968781823,4975.6,98.0,1.8,1.0,2764.222222222222,54.44444444444444,2764.222222222222,9111.0,490.0,7950.0,6016.833333333333,4503.0,1006.722901299061,2294.7311316724386,9111.0,3333.0,173.05454944572494,0.0,92727.0,4090.0
2026,2,21188.0,520.0,10,9.0,1,5,6,5,17.205979601504943,80.36515460950669,4675.025875889077,1,5,2,0,0,0.0010695127968781823,4237.6,104.0,2.0,0.9,2118.8,52.0,2354.222222222222,24878.0,490.0,13803.0,9539.833333333334,6434.583333333333,9628.42609152711,7777.138533333882,24878.0,3333.0,-14.832382024278479,6.122448979591836,117605.0,4580.0
2026,3,20412.0,550.0,11,10.0,1,5,7,5,17.205979601504943,80.36515460950669,4675.025875889077,1,5,3,0,0,0.0010695127968781823,4082.4,110.0,2.2,0.9090909090909091,1855.6363636363637,50.0,2041.2,21188.0,520.0,18392.333333333332,12515.666666666666,8004.666666666667,8246.901620204606,8323.952442600012,24878.0,5178.0,-3.6624504436473475,5.769230769230769,138793.0,5100.0
2026,4,24464.0,580.0,12,11.0,1,5,8,5,17.205979601504943,80.36515460950669,4675.025875889077,2,5,4,0,0,0.0010695127968781823,4892.8,116.0,2.4,0.9166666666666666,2038.6666666666667,48.333333333333336,2224.0,20412.0,550.0,22159.333333333332,15054.666666666666,9471.0,2386.190548412542,7953.270061218009,24878.0,7319.0,19.85106799921615,5.454545454545454,159205.0,5650.0
2026,5,46131.0,580.0,12,12.0,1,5,8,5,17.205979601504943,80.36515460950669,4675.025875889077,2,5,5,0,0,0.0010695127968781823,9226.2,116.0,2.4,1.0,3844.25,48.333333333333336,3844.25,24464.0,580.0,22021.333333333332,17912.166666666668,11281.916666666666,2150.699731095289,7693.837804806307,24878.0,7420.0,88.56687377370831,0.0,183669.0,6230.0
2026,6,43358.0,640.0,13,13.0,1,5,8,5,17.205979601504943,80.36515460950669,4675.025875889077,2,5,6,0,1,0.0010695127968781823,8671.6,128.0,2.6,1.0,3335.230769230769,49.23076923076923,3335.230769230769,46131.0,580.0,30335.666666666668,24364.0,14773.583333333334,13828.379960549728,12103.187794957166,46131.0,9111.0,-6.01114218204678,10.344827586206897,229800.0,6810.0
2025,4,0.0,50.0,1,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,4,4,1,0,0.0002204635704685808,0.0,50.0,1.0,1.0,0.0,50.0,0.0,,,,,,,,,,,,,
2025,5,2.0,50.0,1,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,4,5,0,0,0.0002204635704685808,2.0,50.0,1.0,1.0,2.0,50.0,2.0,0.0,50.0,0.0,0.0,0.0,,,,,,0.0,0.0,50.0
2025,6,0.0,100.0,2,1.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,4,6,0,0,0.0002204635704685808,0.0,100.0,2.0,0.5,0.0,50.0,0.0,2.0,50.0,1.0,1.0,1.0,,,,,-100.0,100.0,2.0,100.0
2025,7,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,3,4,7,0,0,0.0002204635704685808,0.0,100.0,2.0,1.0,0.0,50.0,0.0,0.0,100.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.1547005383792517,,,,,0.0,2.0,200.0
2025,8,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,3,4,8,0,0,0.0002204635704685808,0.0,100.0,2.0,1.0,0.0,50.0,0.0,0.0,100.0,0.6666666666666666,0.5,0.5,1.1547005383792517,,,,,0.0,2.0,300.0
2025,9,64.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,3,4,9,0,0,0.0002204635704685808,64.0,100.0,2.0,1.0,32.0,50.0,32.0,0.0,100.0,0.0,0.4,0.4,0.0,,,,,0.0,2.0,400.0
2025,10,0.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,4,4,10,0,0,0.0002204635704685808,0.0,100.0,2.0,1.0,0.0,50.0,0.0,64.0,100.0,21.333333333333332,11.0,11.0,36.950417228136054,25.97691282658507,64.0,0.0,-100.0,0.0,66.0,500.0
2025,11,477.0,100.0,2,2.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,4,4,11,0,0,0.0002204635704685808,477.0,100.0,2.0,1.0,238.5,50.0,238.5,0.0,100.0,21.333333333333332,11.0,9.428571428571429,36.950417228136054,25.97691282658507,64.0,0.0,,0.0,66.0,600.0
2025,12,805.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,4,4,12,0,0,0.0002204635704685808,805.0,156.0,3.0,1.0,268.3333333333333,52.0,268.3333333333333,477.0,100.0,180.33333333333334,90.16666666666667,67.875,258.90603185969485,191.23014058109842,477.0,0.0,68.76310272536688,56.0,543.0,700.0
2026,1,324.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,1,5,1,0,0,0.0002204635704685808,324.0,156.0,3.0,1.0,108.0,52.0,108.0,805.0,156.0,427.3333333333333,224.33333333333334,149.77777777777777,404.7917159890174,339.91096873544205,805.0,0.0,-59.75155279503105,0.0,1348.0,856.0
2026,2,589.0,156.0,3,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,1,5,2,0,0,0.0002204635704685808,589.0,156.0,3.0,1.0,196.33333333333334,52.0,196.33333333333334,324.0,156.0,535.3333333333334,278.3333333333333,167.2,245.7485164417749,322.4311812878318,805.0,0.0,81.79012345679013,0.0,1672.0,1012.0
2026,3,456.0,276.0,4,3.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,1,5,3,0,0,0.0002204635704685808,456.0,276.0,4.0,0.75,114.0,69.0,152.0,589.0,156.0,572.6666666666666,376.5,205.54545454545453,240.91561454860766,310.17204903085644,805.0,0.0,-22.580645161290324,76.92307692307692,2261.0,1168.0
2026,4,1226.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,5,4,0,0,0.0002204635704685808,1226.0,276.0,4.0,1.0,306.5,69.0,306.5,456.0,276.0,456.3333333333333,441.8333333333333,226.41666666666666,132.5003144650355,269.8469319200548,805.0,0.0,168.859649122807,0.0,2717.0,1444.0
2026,5,1878.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,5,5,0,0,0.0002204635704685808,1878.0,276.0,4.0,1.0,469.5,69.0,469.5,1226.0,276.0,757.0,646.1666666666666,328.5833333333333,411.57380869049473,326.58071998614173,1226.0,324.0,53.1810766721044,0.0,3943.0,1720.0
2026,6,1167.0,276.0,4,4.0,1,1,1,1,19.357265352578704,79.41967828302782,4535.896782740867,2,5,6,0,1,0.0002204635704685808,1167.0,276.0,4.0,1.0,291.75,69.0,291.75,1878.0,276.0,1186.6666666666667,879.6666666666666,484.9166666666667,711.8155191714587,582.2263019365123,1878.0,324.0,-37.85942492012779,0.0,5821.0,1996.0
2023,1,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,1,2,1,1,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,,,,,,,,,,,,,
2023,2,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,1,2,2,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,,,,,,0.0,0.0,30.0
2023,3,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,1,2,3,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,,,,,,0.0,0.0,60.0
2023,4,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,2,2,4,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,90.0
2023,5,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,2,2,5,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,120.0
2023,6,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,2,2,6,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,150.0
2023,7,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,3,2,7,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,180.0
2023,8,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,3,2,8,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,210.0
2023,9,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,3,2,9,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,240.0
2023,10,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,4,2,10,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,270.0
2023,11,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,4,2,11,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,300.0
2023,12,0.0,30.0,1,1.0,1,1,1,4,17.675077227418598,79.99610235216272,3539.932186462948,4,2,12,0,0,0.0011299651488512683,0.0,7.5,0.25,1.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,330.0
